name,id,created_at,line_items,line_item.admin_graphql_api_id,line_item.discount_allocations_0_amount,line_item.discount_allocations_0_amount_set_presentment_money_amount,line_item.discount_allocations_0_amount_set_presentment_money_currency_code,line_item.discount_allocations_0_amount_set_shop_money_amount,line_item.discount_allocations_0_amount_set_shop_money_currency_code,line_item.discount_allocations_0_discount_application_index,line_item.discount_allocations_1_amount,line_item.discount_allocations_1_amount_set_presentment_money_amount,line_item.discount_allocations_1_amount_set_presentment_money_currency_code,line_item.discount_allocations_1_amount_set_shop_money_amount,line_item.discount_allocations_1_amount_set_shop_money_currency_code,line_item.discount_allocations_1_discount_application_index,line_item.fulfillable_quantity,line_item.fulfillment_service,line_item.fulfillment_status,line_item.gift_card,line_item.grams,line_item.id,line_item.name,line_item.price,line_item.price_set_presentment_money_amount,line_item.price_set_presentment_money_currency_code,line_item.price_set_shop_money_amount,line_item.price_set_shop_money_currency_code,line_item.product_exists,line_item.product_id,line_item.properties_0_name,line_item.properties_0_value,line_item.quantity,line_item.requires_shipping,line_item.sku,line_item.tax_lines_0_channel_liable,line_item.tax_lines_0_price,line_item.tax_lines_0_price_set_presentment_money_amount,line_item.tax_lines_0_price_set_presentment_money_currency_code,line_item.tax_lines_0_price_set_shop_money_amount,line_item.tax_lines_0_price_set_shop_money_currency_code,line_item.tax_lines_0_rate,line_item.tax_lines_0_title,line_item.tax_lines_1_channel_liable,line_item.tax_lines_1_price,line_item.tax_lines_1_price_set_presentment_money_amount,line_item.tax_lines_1_price_set_presentment_money_currency_code,line_item.tax_lines_1_price_set_shop_money_amount,line_item.tax_lines_1_price_set_shop_money_currency_code,line_item.tax_lines_1_rate,line_item.tax_lines_1_title,line_item.taxable,line_item.title,line_item.total_discount,line_item.total_discount_set_presentment_money_amount,line_item.total_discount_set_presentment_money_currency_code,line_item.total_discount_set_shop_money_amount,line_item.total_discount_set_shop_money_currency_code,line_item.variant_id,line_item.variant_inventory_management,line_item.variant_title,line_item.vendor
#18721,5472720781567,2024-01-01T21:19:08+05:30,"{'id': 13649273848063, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649273848063', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 100, 'name': 'Tata Sampann Kasuri Methi, 100 g - 100g', 'price': '81.00', 'price_set': {'shop_money': {'amount': '81.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '81.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639121105062, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000002035', 'taxable': True, 'title': 'Tata Sampann Kasuri Methi, 100 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612175810726, 'variant_inventory_management': 'shopify', 'variant_title': '100g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '11.12', 'price_set': {'shop_money': {'amount': '11.12', 'currency_code': 'INR'}, 'presentment_money': {'amount': '11.12', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '8.10', 'amount_set': {'shop_money': {'amount': '8.10', 'currency_code': 'INR'}, 'presentment_money': {'amount': '8.10', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649273848063,8.10,8.10,INR,8.10,INR,0.0,,,,,,,1,manual,,False,100,13649273848063,"Tata Sampann Kasuri Methi, 100 g - 100g",81.00,81.00,INR,81.00,INR,True,6639121105062,,,1,True,14000000002035,False,11.12,11.12,INR,11.12,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Kasuri Methi, 100 g",0.00,0.00,INR,0.00,INR,39612175810726,shopify,100g,Tata Sampann
#18721,5472720781567,2024-01-01T21:19:08+05:30,"{'id': 13649273880831, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649273880831', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Toor Dal / Arhar Dal, 500 g - 500g', 'price': '90.00', 'price_set': {'shop_money': {'amount': '90.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '90.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639114289318, 'properties': [{'name': '_BOGO+', 'value': '9159'}], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000622', 'taxable': True, 'title': 'Tata Sampann Toor Dal / Arhar Dal, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612161786022, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '12.36', 'price_set': {'shop_money': {'amount': '12.36', 'currency_code': 'INR'}, 'presentment_money': {'amount': '12.36', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '9.00', 'amount_set': {'shop_money': {'amount': '9.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649273880831,9.00,9.00,INR,9.00,INR,0.0,,,,,,,1,manual,,False,500,13649273880831,"Tata Sampann Toor Dal / Arhar Dal, 500 g - 500g",90.00,90.00,INR,90.00,INR,True,6639114289318,_BOGO+,9159,1,True,15000000000622,False,12.36,12.36,INR,12.36,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Toor Dal / Arhar Dal, 500 g",0.00,0.00,INR,0.00,INR,39612161786022,shopify,500g,Tata Sampann
#18721,5472720781567,2024-01-01T21:19:08+05:30,"{'id': 13649273913599, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649273913599', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Kabooli Chana, 500 g - 500g', 'price': '83.00', 'price_set': {'shop_money': {'amount': '83.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '83.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639107178662, 'properties': [{'name': '_BOGO+', 'value': '9159'}], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000576', 'taxable': True, 'title': 'Tata Sampann Kabooli Chana, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612146319526, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '11.39', 'price_set': {'shop_money': {'amount': '11.39', 'currency_code': 'INR'}, 'presentment_money': {'amount': '11.39', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '8.30', 'amount_set': {'shop_money': {'amount': '8.30', 'currency_code': 'INR'}, 'presentment_money': {'amount': '8.30', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649273913599,8.30,8.30,INR,8.30,INR,0.0,,,,,,,1,manual,,False,500,13649273913599,"Tata Sampann Kabooli Chana, 500 g - 500g",83.00,83.00,INR,83.00,INR,True,6639107178662,_BOGO+,9159,1,True,15000000000576,False,11.39,11.39,INR,11.39,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Kabooli Chana, 500 g",0.00,0.00,INR,0.00,INR,39612146319526,shopify,500g,Tata Sampann
#18721,5472720781567,2024-01-01T21:19:08+05:30,"{'id': 13649273946367, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649273946367', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 200, 'name': 'Tata Sampann 100% Pure, Premium Raisins,  200 g - 200 g', 'price': '77.00', 'price_set': {'shop_money': {'amount': '77.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '77.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7561835151615, 'properties': [{'name': '_BOGO+', 'value': '9159'}], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000001589', 'taxable': True, 'title': 'Tata Sampann 100% Pure, Premium Raisins,  200 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42483659473151, 'variant_inventory_management': 'shopify', 'variant_title': '200 g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '10.57', 'price_set': {'shop_money': {'amount': '10.57', 'currency_code': 'INR'}, 'presentment_money': {'amount': '10.57', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '7.70', 'amount_set': {'shop_money': {'amount': '7.70', 'currency_code': 'INR'}, 'presentment_money': {'amount': '7.70', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649273946367,7.70,7.70,INR,7.70,INR,0.0,,,,,,,1,manual,,False,200,13649273946367,"Tata Sampann 100% Pure, Premium Raisins,  200 g - 200 g",77.00,77.00,INR,77.00,INR,True,7561835151615,_BOGO+,9159,1,True,15000000001589,False,10.57,10.57,INR,10.57,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann 100% Pure, Premium Raisins,  200 g",0.00,0.00,INR,0.00,INR,42483659473151,shopify,200 g,Tata Sampann
#18721,5472720781567,2024-01-01T21:19:08+05:30,"{'id': 13649273979135, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649273979135', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Organic Urad Whole Dal, 500 g - 500g', 'price': '112.00', 'price_set': {'shop_money': {'amount': '112.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '112.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639111766182, 'properties': [{'name': '_BOGO+', 'value': '9159'}], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000556', 'taxable': True, 'title': 'Tata Sampann Organic Urad Whole Dal, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612156674214, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '15.38', 'price_set': {'shop_money': {'amount': '15.38', 'currency_code': 'INR'}, 'presentment_money': {'amount': '15.38', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '11.20', 'amount_set': {'shop_money': {'amount': '11.20', 'currency_code': 'INR'}, 'presentment_money': {'amount': '11.20', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649273979135,11.20,11.20,INR,11.20,INR,0.0,,,,,,,1,manual,,False,500,13649273979135,"Tata Sampann Organic Urad Whole Dal, 500 g - 500g",112.00,112.00,INR,112.00,INR,True,6639111766182,_BOGO+,9159,1,True,15000000000556,False,15.38,15.38,INR,15.38,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Organic Urad Whole Dal, 500 g",0.00,0.00,INR,0.00,INR,39612156674214,shopify,500g,Tata Sampann
#18721,5472720781567,2024-01-01T21:19:08+05:30,"{'id': 13649274011903, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649274011903', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Organic Chana Dal, 1kg - 1Kg', 'price': '152.00', 'price_set': {'shop_money': {'amount': '152.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '152.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639110095014, 'properties': [{'name': '_BOGO+', 'value': '9159'}], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000547', 'taxable': True, 'title': 'Tata Sampann Organic Chana Dal, 1kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612153561254, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '20.87', 'price_set': {'shop_money': {'amount': '20.87', 'currency_code': 'INR'}, 'presentment_money': {'amount': '20.87', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '15.20', 'amount_set': {'shop_money': {'amount': '15.20', 'currency_code': 'INR'}, 'presentment_money': {'amount': '15.20', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649274011903,15.20,15.20,INR,15.20,INR,0.0,,,,,,,1,manual,,False,1000,13649274011903,"Tata Sampann Organic Chana Dal, 1kg - 1Kg",152.00,152.00,INR,152.00,INR,True,6639110095014,_BOGO+,9159,1,True,15000000000547,False,20.87,20.87,INR,20.87,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Organic Chana Dal, 1kg",0.00,0.00,INR,0.00,INR,39612153561254,shopify,1Kg,Tata Sampann
#18720,5472706068735,2024-01-01T20:56:58+05:30,"{'id': 13649249992959, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649249992959', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Kabooli Chana, 500 g - 500g', 'price': '83.00', 'price_set': {'shop_money': {'amount': '83.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '83.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639107178662, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000000576', 'taxable': True, 'title': 'Tata Sampann Kabooli Chana, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612146319526, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '22.79', 'price_set': {'shop_money': {'amount': '22.79', 'currency_code': 'INR'}, 'presentment_money': {'amount': '22.79', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '16.60', 'amount_set': {'shop_money': {'amount': '16.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '16.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649249992959,16.60,16.60,INR,16.60,INR,0.0,,,,,,,2,manual,,False,500,13649249992959,"Tata Sampann Kabooli Chana, 500 g - 500g",83.00,83.00,INR,83.00,INR,True,6639107178662,,,2,True,15000000000576,False,22.79,22.79,INR,22.79,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Kabooli Chana, 500 g",0.00,0.00,INR,0.00,INR,39612146319526,shopify,500g,Tata Sampann
#18720,5472706068735,2024-01-01T20:56:58+05:30,"{'id': 13649250025727, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649250025727', 'fulfillable_quantity': 3, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Kabooli Chana, 1 Kg - 1kg', 'price': '168.00', 'price_set': {'shop_money': {'amount': '168.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '168.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639106982054, 'properties': [], 'quantity': 3, 'requires_shipping': True, 'sku': '15000000000574', 'taxable': True, 'title': 'Tata Sampann Kabooli Chana, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612145959078, 'variant_inventory_management': 'shopify', 'variant_title': '1kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '69.19', 'price_set': {'shop_money': {'amount': '69.19', 'currency_code': 'INR'}, 'presentment_money': {'amount': '69.19', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '50.40', 'amount_set': {'shop_money': {'amount': '50.40', 'currency_code': 'INR'}, 'presentment_money': {'amount': '50.40', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649250025727,50.40,50.40,INR,50.40,INR,0.0,,,,,,,3,manual,,False,1000,13649250025727,"Tata Sampann Kabooli Chana, 1 Kg - 1kg",168.00,168.00,INR,168.00,INR,True,6639106982054,,,3,True,15000000000574,False,69.19,69.19,INR,69.19,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Kabooli Chana, 1 Kg",0.00,0.00,INR,0.00,INR,39612145959078,shopify,1kg,Tata Sampann
#18720,5472706068735,2024-01-01T20:56:58+05:30,"{'id': 13649250058495, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649250058495', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 0, 'name': 'Tata Coffee Cold Coffee (Mocha) - 100ml', 'price': '100.00', 'price_set': {'shop_money': {'amount': '100.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '100.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7686927646975, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000001941', 'taxable': True, 'title': 'Tata Coffee Cold Coffee (Mocha)', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42928780607743, 'variant_inventory_management': 'shopify', 'variant_title': '100ml', 'vendor': 'Tata Coffee', 'tax_lines': [{'channel_liable': False, 'price': '27.46', 'price_set': {'shop_money': {'amount': '27.46', 'currency_code': 'INR'}, 'presentment_money': {'amount': '27.46', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '20.00', 'amount_set': {'shop_money': {'amount': '20.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '20.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649250058495,20.00,20.00,INR,20.00,INR,0.0,,,,,,,2,manual,,False,0,13649250058495,Tata Coffee Cold Coffee (Mocha) - 100ml,100.00,100.00,INR,100.00,INR,True,7686927646975,,,2,True,15000000001941,False,27.46,27.46,INR,27.46,INR,0.18,IGST,,,,,,,,,True,Tata Coffee Cold Coffee (Mocha),0.00,0.00,INR,0.00,INR,42928780607743,shopify,100ml,Tata Coffee
#18720,5472706068735,2024-01-01T20:56:58+05:30,"{'id': 13649250091263, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649250091263', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 0, 'name': 'Tata Coffee Cold Coffee (Classic) - 100ml', 'price': '100.00', 'price_set': {'shop_money': {'amount': '100.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '100.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7654946668799, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000001940', 'taxable': True, 'title': 'Tata Coffee Cold Coffee (Classic)', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42834191024383, 'variant_inventory_management': 'shopify', 'variant_title': '100ml', 'vendor': 'Tata Coffee', 'tax_lines': [{'channel_liable': False, 'price': '27.46', 'price_set': {'shop_money': {'amount': '27.46', 'currency_code': 'INR'}, 'presentment_money': {'amount': '27.46', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '20.00', 'amount_set': {'shop_money': {'amount': '20.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '20.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649250091263,20.00,20.00,INR,20.00,INR,0.0,,,,,,,2,manual,,False,0,13649250091263,Tata Coffee Cold Coffee (Classic) - 100ml,100.00,100.00,INR,100.00,INR,True,7654946668799,,,2,True,15000000001940,False,27.46,27.46,INR,27.46,INR,0.18,IGST,,,,,,,,,True,Tata Coffee Cold Coffee (Classic),0.00,0.00,INR,0.00,INR,42834191024383,shopify,100ml,Tata Coffee
#18719,5472701219071,2024-01-01T20:48:15+05:30,"{'id': 13649238393087, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649238393087', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 250, 'name': 'Tata Tea Elaichi Chai, 250 g - 250g', 'price': '74.00', 'price_set': {'shop_money': {'amount': '74.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '74.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639115141286, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000004876', 'taxable': True, 'title': 'Tata Tea Elaichi Chai, 250 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612163555494, 'variant_inventory_management': 'shopify', 'variant_title': '250g', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '10.15', 'price_set': {'shop_money': {'amount': '10.15', 'currency_code': 'INR'}, 'presentment_money': {'amount': '10.15', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '7.40', 'amount_set': {'shop_money': {'amount': '7.40', 'currency_code': 'INR'}, 'presentment_money': {'amount': '7.40', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649238393087,7.40,7.40,INR,7.40,INR,0.0,,,,,,,1,manual,,False,250,13649238393087,"Tata Tea Elaichi Chai, 250 g - 250g",74.00,74.00,INR,74.00,INR,True,6639115141286,,,1,True,14000000004876,False,10.15,10.15,INR,10.15,INR,0.18,IGST,,,,,,,,,True,"Tata Tea Elaichi Chai, 250 g",0.00,0.00,INR,0.00,INR,39612163555494,shopify,250g,Tata Tea
#18719,5472701219071,2024-01-01T20:48:15+05:30,"{'id': 13649238425855, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649238425855', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann High Fibre Poha, 1 Kg - 1 Kg', 'price': '70.00', 'price_set': {'shop_money': {'amount': '70.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '70.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6678956408998, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000001154', 'taxable': True, 'title': 'Tata Sampann High Fibre Poha, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42180545020159, 'variant_inventory_management': 'shopify', 'variant_title': '1 Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '9.61', 'price_set': {'shop_money': {'amount': '9.61', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.61', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '7.00', 'amount_set': {'shop_money': {'amount': '7.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '7.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649238425855,7.00,7.00,INR,7.00,INR,0.0,,,,,,,1,manual,,False,1000,13649238425855,"Tata Sampann High Fibre Poha, 1 Kg - 1 Kg",70.00,70.00,INR,70.00,INR,True,6678956408998,,,1,True,15000000001154,False,9.61,9.61,INR,9.61,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann High Fibre Poha, 1 Kg",0.00,0.00,INR,0.00,INR,42180545020159,shopify,1 Kg,Tata Sampann
